image_id,obs_day,obs_hour,obs_min,obs_sec,image_category,width,height,aspect_ratio,description1,description2,camera_make,camera_model,iso,aperture_value,focal_length,exposure_time,total_days,stats_downloads,high_word_count,high_color_count,high_weighted_word_count
4f33f20150,Friday,21,2,40,1,3712,5568,0.67,"The Jurkalne Bluffs is one of the most picturesque parts of Latvia’s seashore, with a quiet beach untouched by civilization and bluffs of up to 20 meters high.",red round fruits on brown grass during daytime,nikon,NIKON D7500,100.0,2.8,35.0,0.0025,1114,1906,5,0,5967.347809618259
49b7a26660,Monday,3,21,42,1,4898,3265,1.5,,green palm leaves,canon,Canon EOS 80D,500.0,8.0,42.0,0.0125,1307,2455,6,0,6329.8044514016065
3eb7643954,Wednesday,3,27,54,1,7952,5304,1.5,"About ten feet below this fallen tree was a fresh mountain creek. As wonderful as the water looked, I did not want to fall in.",tall green trees,sony,ILCE-7RM2,100.0,16.0,29.0,6.0,1326,1889,11,0,6612.3542762367515
77499080be,Friday,19,8,36,1,3024,4032,0.75,,woman in water with blue and green goggles,apple,iPhone 7 Plus,20.0,2.8,6.6,0.0006788866259334,1114,1338,8,1,6182.591855997015
7488ba0a92,Saturday,14,20,16,1,2926,4032,0.7299999999999999,,white and blue lighthouse in low-angle photography during daytime,google,Pixel 2,53.0,1.8,4.4,0.0004269854824935,1519,3001,6,2,6214.011705297108
2a883f8319,Wednesday,8,27,32,1,4000,5000,0.8,Mystery trail,gray stairs on garden,nikon,NIKON D5200,640.0,3.5,18.0,0.01,1592,1687,10,0,8489.742600642188
76a4d2af6c,Friday,9,16,19,1,6000,4000,1.5,,brown wooden lounger near body of water,nikon,NIKON D5200,100.0,10.0,24.0,0.0025,1380,21768,11,1,6189.083967001073
7f116af869,Wednesday,14,52,14,1,5080,2920,1.74,Fire Academy Graduation,,canon,Canon EOS 60D,100.0,5.0,35.0,0.00625,1186,1486,6,0,6254.491529617716
57c8341f53,Monday,3,35,6,1,6000,4000,1.5,rippling sand,desert dune,canon,Canon EOS 80D,100.0,9.0,38.0,0.005,1265,1680,8,1,6221.104432669005
91d98d29b6,Tuesday,14,24,41,1,3840,5760,0.67,,red petaled flower close-up photography,canon,Canon EOS 5D Mark III,1250.0,5.6,400.0,0.008,1565,17057,6,2,6265.907050685001
f83f8e570e,Sunday,12,6,51,1,6000,4000,1.5,"In a galaxy far, far away  Bulbusim Field - Israel  still looking for the English name of this site and the name of this stones  in Hebrew: Bulbus    480 photos 15sec exposure and 10 sec interval = 3:20 hour exposure  Nikon D7100 Sigma 10-20mm f/4.0 ISO400",,nikon,NIKON D7100,400.0,4.0,10.0,15.0,1154,1119,11,0,6423.767767154468
c4be1d10a9,Sunday,22,42,23,1,4000,5000,0.8,,brown grass field under blue sky during daytime,canon,Canon EOS Rebel T6i,160.0,3.5,18.0,0.003125,999,27906,13,2,6600.718560904133
0d83dec864,Wednesday,12,52,26,1,4016,6016,0.67,,white fungi on tree,nikon,NIKON D610,160.0,3.0,105.0,0.00625,1151,665,1,1,5903.113202636567
0329134763,Thursday,15,51,8,1,5568,3712,1.5,,cattle statue,nikon,D7500,100.0,11.0,75.0,100.0,1465,1507,0,1,5438.887907483105
7d5585c11e,Monday,17,17,56,1,4000,6000,0.67,,EDF buildigng,sony,ILCE-7M2,100.0,7.1,67.0,0.002,1363,764,1,1,5657.50920427817
db664cfc3e,Tuesday,14,4,41,1,3648,5472,0.67,,red and blue jellyfish,canon,Canon EOS 6D,1600.0,3.5,70.0,0.004,1222,969,8,1,6869.10940104717
b02452c208,Monday,17,32,56,1,5184,3456,1.5,,flowing water beside rocks near trees,canon,Canon EOS REBEL T5,100.0,20.0,10.0,0.1,1405,2305,18,0,6576.7407651607655
0695a6d83b,Thursday,15,22,34,1,4000,5328,0.75,,man holding flowers,canon,Canon EOS M3,100.0,2.0,22.0,0.0015625,1563,1219,3,1,5837.211858371955
89c90a36bb,Thursday,6,28,34,1,5058,3372,1.5,I dare you to not want to pet this cute baby goat,selective focus photography of brown and black goat kid,canon,Canon EOS 6D,100.0,2.0,50.0,0.003125,1983,9068,0,0,7944.917024726388
1a7da6e4b9,Thursday,17,59,28,1,2000,3000,0.67,instagram.com/vadimsadovski,snow covered mountain near body of water during sunset,nikon,NIKON D850,200.0,1.6,35.0,0.000125,1080,10474,22,0,6829.6907782176895
b680d4128e,Monday,13,35,1,1,5040,3360,1.5,,white clouds,canon,Canon EOS 5D Mark IV,250.0,2.8,70.0,0.003125,1419,2169,19,3,6727.29035793222
4a791054ba,Sunday,12,26,29,1,4000,2667,1.5,Tree trunks and green grass,brown trees during daytime,nikon,NIKON D5200,100.0,1.4,50.0,0.003125,2407,17253,9,0,8692.573650514381
3f88c3a4a1,Thursday,19,10,51,1,6964,4648,1.5,,selective focus photography of king penguin,nikon,NIKON D800,100.0,4.0,200.0,0.00125,1465,4432,5,0,6404.897889441613
e7aa289a02,Thursday,11,20,10,1,5304,7952,0.67,,snow covered hills,sony,ILCE-7RM3,100.0,10.0,179.0,0.004,1528,3403,13,1,6442.985181460374
5658b35c8d,Tuesday,20,24,4,1,5184,3456,1.5,It's time spent stargazing that I'm most glad life has given me the opportunity to witness the beauty of our universe!,bare trees under starry night,canon,Canon EOS REBEL T5,3200.0,5.6,10.0,50.0,998,1912,13,0,6761.119173175056
bde9677a04,Wednesday,11,47,44,1,5184,3456,1.5,,group of jellyfish,canon,Canon EOS 600D,3200.0,1.4,50.0,0.00125,1354,2077,3,4,6418.633684966309
24f275cc32,Monday,11,31,14,1,2721,4081,0.67,Bokeh Cityscape at Night,bokeh light,canon,Canon EOS 6D Mark II,100.0,5.0,59.0,6.0,1230,1510,17,2,6681.550565618959
bb308b807e,Monday,6,46,50,1,5464,3640,1.5,"Angle 2 of a small lake near the Painted Hills. I captured the last rays of light at sunset, bringing out those amazing colors.",,hasselblad,L1D-20c,100.0,3.5,10.3,0.0125,1314,14122,17,2,7022.038057900053
b4e4ec5b8c,Thursday,20,37,27,1,5472,3648,1.5,,calm body of water near mountain,canon,Canon EOS 6D,100.0,14.0,35.0,0.005,2746,10954,16,0,9491.929162351356
bfe676a4ad,Saturday,16,58,19,1,3712,5568,0.67,The Ligatne Nature Trails are a well-established network of trails in the natural forest landscape of Gauja National Park where everyone can observe and get to know wild animals of Latvia in conditions almost completely identical to their natural habitat.,fox on tree stomp,nikon,NIKON D7500,800.0,2.8,35.0,0.008,1155,714,5,0,6187.460558811128
affc2a5b72,Saturday,14,40,22,1,2976,3968,0.75,,aerial view photography of rocky shore,dji,FC1102,100.0,2.6,4.5,0.01,1456,1031,15,0,6536.516469520164
0700c8bfc6,Monday,14,33,51,1,4896,3264,1.5,,man riding inflatable boat near icebergs,fujifilm,X100T,200.0,9.0,23.0,0.009090909090909,1251,2901,19,4,6723.255803117067
d9442d399f,Tuesday,19,6,30,1,5472,3648,1.5,Cactus,green leafed plant selective focus photography,canon,Canon PowerShot G7 X,200.0,4.0,17.4,0.005,2440,7509,11,0,8174.704578181849
432f6d4268,Sunday,15,55,38,1,4641,3094,1.5,,low angle photography of clouds,fujifilm,X-T1,200.0,5.6,56.0,0.004,1854,2869,11,2,9542.421528945348
142a05ec7a,Wednesday,6,12,37,1,3264,2448,1.33,,time lapse photography ofwater stream,panasonic,DMC-G6,160.0,22.0,28.0,4.0,2775,11261,14,0,8803.272942323854
e0fad59d03,Sunday,15,16,53,1,6000,4000,1.5,,low angle photo of coconut tree,sony,ILCE-6000,125.0,3.5,50.0,0.0125,1469,1216,2,0,5693.668352392156
cb09191a86,Friday,10,58,5,1,2992,3992,0.75,Aerial (drone) view of Arctic Icebergs,person in white pants and white shoes,dji,FC220,100.0,2.2,4.7,0.005,1086,732,9,1,6380.172542737226
9ebc8fed34,Sunday,8,7,55,1,4000,6000,0.67,Writing turned into art...,green bamboo tree,canon,Canon EOS R,519.0,4.0,24.0,0.0166666666666666,1322,1849,2,2,6164.018876788384
e4d5eaefb9,Sunday,8,51,9,1,2434,2434,1.0,,greyscale photo of an island under white clouds,apple,iPhone 6,32.0,2.2,4.2,0.0002780094523213,2687,12753,13,0,9656.196939887403
30c8eae080,Saturday,7,22,34,1,5302,3535,1.5,From the rising of the sun to its setting The name of the LORD is to be praised. PS113:3,silhouette of mountains during golden house,canon,Canon EOS 6D,100.0,11.0,24.0,0.0015625,1512,14619,16,1,6645.8078888962555
bd7528662a,Sunday,12,44,46,1,6000,4000,1.5,The abandoned blast furnace complex in Duisburg is rusty (obviously). But in some parts you will find this mint green colour which totally freshens up the area. I love the combination of these colours. It gives an energetic and positive vibe even though we were in an abandoned industrial area.,white steel water pipe during daytime,sony,ILCE-6000,100.0,4.5,50.0,0.0111111111111111,1931,3726,3,0,6599.4010981095225
5550eb6d26,Thursday,7,11,32,1,5541,3694,1.5,,white SUV parked beside house,canon,Canon EOS 5D Mark II,1250.0,2.8,16.0,10.0,1437,3029,22,0,6726.148685947093
98045e398e,Wednesday,19,25,19,1,2000,3000,0.67,,walkway and plants during golden hour,nikon,NIKON D850,64.0,1.4,35.0,0.00625,1151,2052,19,0,6633.57637693427
0ee0056c53,Sunday,5,18,34,1,2646,3969,0.67,,CN tower reflection on water,canon,Canon EOS 77D,6400.0,1.8,50.0,0.0025,1343,1548,7,0,6249.611451657844
a1e391fab4,Saturday,11,55,45,1,3999,2489,1.61,Diverse succulents around a rock,grey stone surrounded with succulent plants,fujifilm,X-T1,200.0,2.0,23.0,0.0066666666666666,2688,109335,10,0,7728.623187227678
848a6d1b4d,Thursday,17,13,40,1,4752,3168,1.5,View from a resort in the Alps,mountain cover with snow under grey sky,canon,Canon EOS 500D,200.0,5.6,21.0,0.004,2963,6521,10,0,9402.40984115486
a1ac80d08f,Sunday,23,34,9,1,3891,4864,0.8,First snow,gray trees surrounded by fogs,sony,ILCE-7M2,50.0,3.5,28.0,0.003125,1223,2923,16,1,6605.397817498313
65c3d017ef,Saturday,19,40,56,1,4608,2592,1.78,Waving grass under mountains,brown and green grass near hill,olympus,E-P5,500.0,7.1,17.0,0.00125,2688,11855,12,0,8556.274634846543
ce425c4e72,Friday,17,36,2,1,5404,3603,1.5,,man in yellow hoodie,fujifilm,X-T3,2000.0,2.0,90.0,0.00625,1184,1581,4,2,6111.636281208673
95cc9b05f5,Friday,13,59,11,1,2848,4272,0.67,,man in black jacket standing on brown wooden dock over body of water during foggy weather,canon,Canon EOS 1100D,400.0,3.5,10.0,0.025,1051,2465,15,0,6830.057379038828
a7af57864b,Wednesday,7,57,30,1,3675,2450,1.5,,dog laying black surface,fujifilm,X-T1,200.0,2.0,35.0,0.0005,2691,20110,1,0,8485.23641321992
d5e3dfb9f8,Sunday,8,4,44,1,5472,3648,1.5,,two white wind turbines,canon,Canon PowerShot G7 X,125.0,4.0,24.1,0.008,2442,31423,9,0,8241.53062490085
be5bd11fba,Saturday,20,46,20,1,4470,2980,1.5,"This beautifull small animal( half an inch) lives in Azia, I did several attempts to get a nice picture of this animal but it is so hard to find one and to make a nice picture it,s even harder. But this time my diveguide found one at 25 meters dept while diving in the Philipinnes. Our divecomputer told us that we had 9 minutes to take the picture. The first minutes this seahorse was moving all the times and could not focus on him. Then he curled his tiny tail around the coral and i made some shots. With 1 minute to go we went up and finally i had my picture.",,olympus,E-PL7,200.0,16.0,60.0,0.01,1533,89117,5,0,6429.490264848897
474708b7bf,Friday,9,58,36,1,3072,4608,0.67,,city at night,fujifilm,X100F,3200.0,2.0,23.0,0.01,1163,1463,17,0,6684.989391227076
a52af784ef,Monday,18,37,30,1,3375,5062,0.67,bouquet of flowers,assorted-color flowers on vase,canon,Canon EOS 6D,100.0,2.8,50.0,0.00625,1195,2106,1,2,5580.545735280858
dfd0f1db60,Sunday,11,20,4,1,3264,4896,0.67,Framed plants,green leafed plant painting,fujifilm,X-T1,200.0,2.2,23.0,0.0011111111111111,1301,1989,5,2,6044.781669638038
074d620ae3,Thursday,20,16,43,1,5616,3744,1.5,White sand dunes,brown sand,canon,Canon EOS 5D Mark II,320.0,8.0,40.0,0.001,2613,3527,14,1,9629.434729327273
ad59925374,Sunday,14,36,18,1,3578,4472,0.8,,round red fruits,sony,ILCE-7M2,100.0,2.0,50.0,0.00625,1189,3795,5,1,6242.26294090892
9c1d88670d,Wednesday,14,20,54,1,5761,4000,1.44,,person riding camel on desert,fujifilm,X-H1,400.0,9.0,10.0,0.001,1571,1137,7,2,6130.658823161679
92cf840a01,Friday,16,58,1,1,3447,4826,0.7099999999999999,,red and white flowers on street during daytime,sony,ILCE-7M2,100.0,1.4,35.0,0.0004,1037,1770,3,2,5797.468655097614
3271bf4cfb,Tuesday,10,0,50,1,4000,6000,0.67,,grayscaled photography of person's hand spreading sand,nikon,NIKON D5200,500.0,4.0,50.0,0.000625,1992,67613,5,1,9133.564623428218
9745decd50,Thursday,17,7,58,1,4608,3456,1.33,"I photographed this amazing dog in a small park. He was with his “master”, who was a little kid, not much bigger than his pet. The original photo was VERY unsightly, but I saw something amazing behind this “unsightness”. I took it home, passed it through Photoshop, and the result was a wonderful sight! It’s like I can see this ordinary animal’s personality! (If you want to see a before-and-after, check out http://rotalex.wixsite.com/photography/about at the end of the page) Eventually, I started a photo album named “Animal Close-Up’s”, this photo (Dog (close-up)), being Close-Up no. 1.",focus photography of grey dog during daytime,canon,Canon PowerShot SX530 HS,200.0,5.6,138.3,0.00625,2137,76289,0,0,5973.52384575151
ff213e9f88,Saturday,22,28,59,1,4480,6720,0.67,,white clouds during day time,canon,Canon EOS 5D Mark IV,320.0,2.8,70.0,0.008,1140,3584,22,3,7116.11139904765
9d8bf4e8d0,Friday,14,18,33,1,5992,3995,1.5,"Aletsch glacier is the largest glacier in Eurasia, situated in the heart of the Swiss alps. This was shot from the top of the observatory at Jungfraujoch.",snocapped mountains,canon,Canon EOS 80D,100.0,11.0,50.0,0.003125,1548,7850,14,0,6563.734574614725
abbecf783c,Friday,20,59,13,1,5683,3789,1.5,,bonfire during night,nikon,NIKON D7100,1100.0,2.8,50.0,0.004,1212,2282,8,2,6234.406548027016
4d028f0991,Thursday,15,42,10,1,4000,6000,0.67,,brown dried leaf on water,canon,Canon EOS Rebel T7i,400.0,2.0,135.0,0.00625,1073,1402,13,0,6447.098975110805
86ed612e60,Tuesday,10,49,9,1,5708,3800,1.5,More on my instagram @vadimsadovski,photo of camping tent in forest,nikon,NIKON D600,320.0,1.4,20.0,10.0,1278,3715,6,0,6161.21522938257
e6d4a06cef,Monday,15,38,4,1,6000,4000,1.5,,shallow focus photo of cheetah,sony,ILCE-7M2,800.0,4.0,105.0,0.02,1433,2907,7,4,6353.013696577996
1cef1f8766,Thursday,21,4,44,1,5184,3456,1.5,,green-leafed plant under white sky,canon,Canon EOS REBEL T5,800.0,4.5,33.0,0.003125,1416,3023,5,1,6132.403094590263
018e859553,Friday,10,51,52,1,4912,2754,1.78,,selective focus photography of body of water,sony,DSLR-A580,100.0,7.1,210.0,0.005,1464,2487,11,2,6593.5940999657105
8390605281,Saturday,17,32,57,1,2800,4200,0.67,"Towards the top of Mt. Helgafell in the Capital Region, a solo traveler stands in the middle of the magnificent winter landscape of Iceland during sunset hours,",silhouette of mountain under cloudy sky during sunset,fujifilm,X-T30,200.0,16.0,23.0,0.025,1050,3003,19,1,6597.061176854406
70af7d6ca9,Thursday,21,31,30,1,5304,6630,0.8,,woman in red and orange sweater stands on stone beside water,sony,ILCE-7RM2,100.0,3.5,24.0,0.005,1577,12330,12,4,6481.537294337096
3a949d7169,Sunday,22,54,38,1,4758,2974,1.6,Roosevelt Mountain view,landscape photography of mountain,nikon,NIKON D7000,100.0,7.1,35.0,0.0025,2483,8908,13,1,9029.556934905302
dc12f7368e,Monday,17,54,34,1,4000,3000,1.33,Inside a rolling wave,close up photo of moon,gopro,HERO3+ Black Edition,100.0,2.8,2.8,0.0007369196757553,2889,12851,7,0,9421.13662234769
729d568ba2,Wednesday,19,5,59,1,3024,2016,1.5,,gray smoking pipe,nikon,NIKON D850,500.0,1.8,85.0,0.0002,1396,3058,0,0,5430.464049690172
2b8818e97b,Saturday,1,9,34,1,3063,4595,0.67,,man standing on rock,canon,Canon EOS 60D,250.0,4.5,18.0,0.01,1239,1061,18,0,6512.365682891391
2d3b5c0113,Thursday,15,10,34,1,5472,3648,1.5,skies over Bratislava,orange and blue cloudy sky during sunset,leica,LEICA V-LUX 5,125.0,4.0,145.6,0.003125,1129,1959,18,0,6681.138464116918
fe5eb23ea2,Sunday,13,9,51,1,5184,3456,1.5,Rolling wave crash,time lapse photography of ocean waves,canon,Canon EOS M,400.0,4.0,31.0,0.00025,2512,53823,14,4,9749.54569397938
aa8aee66f3,Saturday,17,19,54,1,6048,4032,1.5,,ship floating on ocean heading to ice burg,sony,DSLR-A850,800.0,2.8,16.0,0.6,1876,2892,11,3,8022.43217231233
33f750483a,Thursday,17,23,37,1,6000,4000,1.5,,,nikon,D5500,1250.0,1.8,35.0,8.0,1437,2948,6,0,6099.613391547448
8942fc81c8,Monday,13,4,40,1,3376,6000,0.56,,school of fish underwater,sony,ILCE-6300,200.0,2.8,19.0,0.003125,1167,1615,6,3,6251.74355150798
10ad93550a,Saturday,14,43,2,1,4078,2294,1.78,,medium-sized black dog on desert,sony,ILCE-7M3,160.0,1.4,50.0,0.00025,1323,1122,17,0,6624.566495499054
7bcee06517,Monday,11,47,1,1,7372,4485,1.64,the coldest sunset,gray and black mountain at sunset,nikon,NIKON D800,320.0,7.1,70.0,0.0333333333333333,2084,99977,14,3,9580.386682616974
f0d46131f2,Wednesday,11,51,55,1,5472,3648,1.5,,,canon,Canon EOS 70D,320.0,5.6,18.0,0.001,1431,1993,19,0,6716.673441734418
b75e011c74,Friday,17,36,58,1,4000,6000,0.67,Maine Coon at a cat show,white and brown maine coon,sony,ILCE-7M2,800.0,2.5,55.0,0.004,1163,314,0,0,5522.489366853478
6e5efff217,Thursday,12,14,55,1,5760,3840,1.5,,macro photography of pink cherry blossoms,canon,Canon EOS 5D Mark III,100.0,5.6,85.0,0.003125,2536,16055,4,1,8748.184508123586
c80b17683b,Thursday,6,51,6,1,6016,4016,1.5,new spring leaves bokeh against setting sun,brown leaves in tilt shift lens,nikon,NIKON D750,100.0,2.2,35.0,0.002,1108,2226,9,1,6458.670181605155
0b05c730d9,Sunday,6,34,38,1,3456,5184,0.67,Aquarium aesthetics,woman beside aquarium,canon,Canon EOS REBEL T3i,500.0,4.0,55.0,0.0125,1259,1490,7,2,6468.699085823333
dd08729e3f,Wednesday,23,22,4,1,4000,2670,1.5,kitten in a basket,black and brown tabby kitten in brown woven basket,nikon,NIKON D750,3600.0,3.5,50.0,0.005,1115,5732,3,0,5962.411353437956
18a8478e94,Tuesday,18,11,56,1,3357,5183,0.65,,low-angle photography of waterfalls and rainbow,canon,Canon EOS 1300D,100.0,9.0,24.0,0.003125,1565,1143,22,1,6782.301472770601
ecd8254858,Sunday,16,52,40,1,6000,4000,1.5,misty trees,,canon,Canon EOS 750D,100.0,1.8,50.0,0.0025,1595,6546,12,0,8801.073593913334
95de99dec7,Thursday,0,20,24,1,3327,4697,0.7099999999999999,,skogafoss at daytime,canon,Canon EOS 6D,100.0,8.0,20.0,0.8,1150,1188,19,2,6620.718618915118
9605c0d623,Sunday,17,38,59,1,5568,3712,1.5,Light blue hydrangea,photo of teal flowers,nikon,NIKON D500,1000.0,1.8,30.0,0.001,1273,3847,8,4,6329.949989178895
b4ee8ad536,Wednesday,6,26,3,1,5760,3840,1.5,Hawaiian Nights,worm's-eye view photo of green coconut tree,canon,Canon EOS 5D Mark III,5000.0,1.8,28.0,8.0,2005,5312,6,2,8875.605092468508
31be4e417d,Saturday,15,6,54,1,4000,5000,0.8,,landscape photo of white and green mountain with trees,nikon,NIKON D3400,100.0,5.0,18.0,0.00125,1421,645,18,0,6674.952335944686
6e7fdb0e94,Wednesday,1,30,23,1,4000,5368,0.75,,forest photography,sony,ILCE-7M2,400.0,2.8,200.0,0.00125,1319,1000,19,0,6571.815543504989
9d232c115d,Monday,17,22,52,1,3264,4896,0.67,,,fujifilm,X-T1,200.0,1.6,23.0,0.0005882352941176,1335,1072,0,1,5502.899404599104
16fd899c12,Tuesday,21,1,56,1,5096,3397,1.5,"""Dead Sea Scrolls"", Bombay Bay, California",dead sea scrolls sign,canon,Canon EOS 6D,100.0,8.0,24.0,0.005,1173,1283,8,2,6263.343835487987
bd7f18968a,Saturday,15,52,54,1,4000,5000,0.8,,aerial view of mountain near body of water,nikon,NIKON D3400,100.0,2.0,35.0,0.00025,1281,597,19,6,6893.359424771919
cf6e2107ce,Saturday,5,23,17,1,4608,2592,1.78,,golden hour photography of hills,olympus,E-M1,200.0,2.8,25.0,0.0125,2772,3448,14,1,9210.2526081046
1bf9392826,Saturday,4,31,23,1,3000,4500,0.67,@ultrabrad |,car on road during night time,canon,Canon EOS 5D Mark IV,3200.0,1.6,24.0,0.00625,1127,721,8,1,6395.247884509442
2ea643eb10,Thursday,22,23,17,1,4000,6000,0.67,"Fern and rock  Lake District, UK",,fujifilm,X-T20,320.0,4.0,35.0,0.01,1198,1343,4,0,5928.846487211236
647749c57c,Wednesday,15,53,29,1,2667,4000,0.67,,black and white short coated dog on green grass during daytime,canon,Canon EOS 5D Mark IV,320.0,2.8,35.0,0.004,1130,758,8,2,6134.319632175313
07e43d6e0d,Friday,1,39,29,1,4608,3024,1.52,,green leaf photography,canon,Canon PowerShot SX520 HS,100.0,5.0,23.4,0.0025,2465,18126,7,1,8408.399769046366
81f1575a6c,Wednesday,19,41,54,1,5792,8688,0.67,Night fire - Patrick Hendry,blue flame,canon,Canon EOS 5DS,800.0,1.4,50.0,0.002,1158,2091,5,2,6182.953394625674
5a1de521aa,Saturday,10,33,22,1,6000,4000,1.5,,landscape photography of mountain beside body of water,fujifilm,X-Pro2,800.0,4.0,28.3,0.000125,1449,2726,21,0,6938.888279550111
abfb88d32e,Tuesday,4,37,45,1,6016,4016,1.5,,,nikon,NIKON D750,100.0,2.0,35.0,0.00025,1278,2504,9,0,6603.215889714942
34ecd1df17,Tuesday,4,59,50,1,3512,5124,0.69,,pink and white light fixture,canon,Canon EOS 6D,640.0,2.8,50.0,0.00125,1103,1642,4,2,6393.4923482510285
b8dbd376c3,Sunday,19,1,36,1,6000,4000,1.5,Melting ice,hills with trees and water stream,nikon,NIKON D5500,200.0,9.0,18.0,0.003125,2533,5574,17,0,9340.184657620017
cbeffd91e9,Thursday,18,59,57,1,1800,1200,1.5,forest sun rays,green forest trees photography,canon,Canon EOS 5D Mark III,200.0,2.0,35.0,0.002,2844,3886,7,0,9171.898948023008
6144c68307,Wednesday,11,22,18,1,2354,2361,1.0,,three white swan near shoreline,apple,iPhone 5s,32.0,2.2,4.2,0.0006578947368421,2754,7903,8,0,8698.41132104813
45c83ce3cb,Monday,0,46,5,1,3888,5184,0.75,,golden retriever on field,panasonic,DC-GH5,200.0,1.2,43.0,0.0002,1440,2575,10,1,6191.557170820045
df82e0ae6b,Monday,10,21,13,1,2592,1728,1.5,A dream,aerial photography of snow covered mountain,canon,Canon EOS 700D,200.0,5.6,200.0,0.000625,1923,1625,11,5,9306.496233038813
8a9b985960,Wednesday,1,0,25,1,5472,3648,1.5,"I went on a desert quad biking adventure in Egypt. This is the second photo I took of the quad bikes in the desert, it would have been perfect to get an evenly spaced line in the desert.",four person riding on ATV,canon,Canon EOS 7D Mark II,160.0,9.0,232.0,0.00125,1571,1325,7,0,6092.214212976433
e5245eb626,Thursday,5,43,27,1,3554,5331,0.67,,full bloomed pink and blue hydrangeas,canon,Canon EOS 6D,100.0,2.2,50.0,0.0015625,1521,3506,5,2,5867.230868673476
47b4a889ab,Friday,8,47,1,1,2048,2560,0.8,,rock formation at daytime,canon,Canon EOS R,800.0,4.0,58.0,0.0003125,1233,20641,16,1,6654.691855583544
1389548405,Wednesday,12,52,5,1,5158,3545,1.46,Lightning In The Fields.,lightning during nighttime,canon,Canon EOS REBEL T3i,100.0,13.0,85.0,19.0,1291,8547,20,0,6870.40321827354
f8f53bffb8,Thursday,18,2,43,1,3362,5043,0.67,,waves crashing on coastal rocks during daytime,canon,Canon EOS 6D,100.0,8.0,28.0,0.00625,1164,790,11,0,6260.320101946073
927ab83690,Tuesday,17,18,28,1,4928,3264,1.51,https://www.instagram.com/deborahmnt_/,"Eiffel tower, Paris at daytime",nikon,NIKON D5100,110.0,8.0,70.0,0.004,1488,723,3,1,5796.649455099225
a006cf8cc4,Sunday,20,13,41,1,3270,4905,0.67,,,canon,Canon EOS 6D,100.0,7.1,40.0,0.005,1147,879,15,0,6374.19860959961
847a9140d8,Monday,0,35,57,1,4802,3196,1.5,A House Sparrow perched on a moss covered rock in shallow water in a light rain with a dark background.,bird perching on mossy rock near water,nikon,NIKON D4S,800.0,4.0,500.0,0.002,1195,3736,8,1,6125.329536091951
c678978235,Friday,7,13,30,1,5760,3840,1.5,,,canon,Canon EOS 5D Mark III,100.0,8.0,128.0,0.0125,1219,10773,14,6,6704.152335639554
828cb46e49,Sunday,16,28,2,1,3992,2992,1.33,,aerial photo of seashore during daytime,dji,FC220,100.0,2.2,4.73,0.0166666666666666,1343,2294,18,1,6911.080586295132
e445542fa3,Thursday,19,26,43,1,3456,5184,0.67,,white flowers on white textile,canon,Canon EOS 7D,320.0,5.0,39.0,0.02,1031,1789,0,0,5541.479831797606
abd9b15367,Tuesday,8,0,59,1,6048,4024,1.5,,white and yellow flowers in tilt shift lens,nikon,NIKON Z 6,160.0,1.2,50.0,0.008,1131,1261,2,1,5652.304095424405
bec53eb8dc,Sunday,5,19,33,1,4480,6720,0.67,,brown and black tower under gray cloudy sky,canon,Canon EOS R,100.0,4.5,29.0,0.004,1091,1028,8,0,6274.149911733297
e057abd561,Monday,16,46,45,1,5764,3848,1.5,,water droplets on glass panel,nikon,NIKON D750,1100.0,8.0,105.0,0.005,1069,18787,12,4,6994.62723427374
47bf23d9be,Wednesday,16,55,28,1,3978,4972,0.8,,closeup photo of body of water during golden hour,nikon,NIKON D610,50.0,4.0,50.0,0.002,1382,3926,22,3,6605.9884318532095
b97d6e6b2f,Saturday,3,45,18,1,4024,6048,0.67,,green and red leaf plant,nikon,NIKON Z 6,100.0,2.0,200.0,0.0015625,1113,1494,11,0,6394.702309810191
93a2a6496d,Thursday,5,32,57,1,6000,4000,1.5,", Royal Botanic Gardens Melbourne",green cactus,canon,Canon EOS 80D,400.0,6.3,85.0,0.01,1192,1306,3,0,6146.9421961121225
31152d4923,Friday,12,24,29,1,3801,5702,0.67,,person looking at waterfalls,nikon,NIKON D5300,200.0,10.0,30.0,0.0025,1289,7034,14,1,6463.770882962572
8c28495b20,Monday,14,9,14,1,4128,2752,1.5,,person walking with dog in the middle of snowy forest,canon,Canon EOS 6D,100.0,2.0,50.0,0.005,1188,1108,4,2,5883.03409784471
e31d89c836,Wednesday,14,50,3,1,4896,3264,1.5,Red roofed houses village,aerial photo of multicolored houses,fujifilm,X-T1,200.0,5.6,23.0,0.0047619047619047,3069,9010,5,0,7790.886421248983
4b7898b2ff,Monday,14,53,4,1,5568,3712,1.5,,selective focus photography of red flowers,nikon,NIKON D500,160.0,2.2,30.0,0.0004,1419,2558,0,3,5656.608266834442
6509135d83,Thursday,10,31,51,1,4000,6000,0.67,,woman holding dog's leash,canon,Canon EOS M50,500.0,2.8,85.0,0.003125,1164,760,2,0,5580.163055201888
3a8964c1c1,Friday,9,20,23,1,3456,4608,0.75,Autumn coloured rowan leaf,,panasonic,DMC-GH4,200.0,1.7,25.0,0.0015625,1520,1313,8,0,6280.7811327975505
fd449e0cd2,Friday,21,38,31,1,4000,6000,0.67,,selective focus photography of black and tan Rottweiler puppy beside bag,canon,Canon EOS 80D,400.0,1.4,50.0,0.003125,1526,1230,1,0,5615.576281508276
